,chinese_name,director,episode,movie_name,movie_time,ranking,score,score_num,summary,tv_time,week,month,day,year
2039,彩云国物语,宍户淳,39,彩雲国物語 第2シリーズ,,2088.0,7.0,349.0,在第二季中，依然是围绕着秀丽成为了新人官员之后，得到了身边许多人的帮助。然而就在一切都变得祥和的时候，一个拥有特殊能力的名为缥家的族人来到了彩云国。一场不为人知的阴谋也悄悄地随之降临。秀丽是否能识破其中的一切呢？在经历了种种挫折与分别之后，依然还能奉着当初的初衷为民请命吗？,4/7/2007,,4,7,2007
2040,地狱老师,,49,地獄先生ぬ〜べ〜,,2089.0,7.0,61.0,就职于童守町小学的鵺野鸣介（置鲇龙太郎音）虽然外表平平，实际却有着非同寻常的经历。他在小学时曾被魔物侵染，其具有灵力的女老师牺牲自己将魔物封印在鸣介的左手之中，成为名副其实的“鬼手”。鬼手如同除灵师的凭神一样，既可与灵体沟通，又能完成各种离奇的除灵工作。,4/13/1996,,4,13,1996
2041,超级酷乐猫,高本宣弘,66,サイボーグクロちゃん,,2090.0,7.0,321.0,酷乐是老爷爷和老奶奶饲养的小猫，一直过着愉快的生活。然而梦想征服世界的刚博士，为了实现自己的野心，将善战的小黑猫酷乐改造成战斗机器猫。但莫名其妙被改造的酷乐，却不接受刚博士的控制，而回到主人爷爷及奶奶身边。不死心的刚博士为了打倒背叛的酷乐便与伙伴小M制造了其他生化机械兵器，不过倒霉的刚博士似乎永远都控制不了自己制造的机器，于是再度失控的机器人军团开始大闹樱花镇，此时就连外星人及怪兽都来凑一脚。因此为了收拾刚博士的烂摊子，酷乐、小M与独眼龙小虎联手出击，为守护樱花镇的和平与敌人展开激烈的战斗。不过据说他们所造成的破坏似乎比敌人还多……,10/2/1999,,10,2,1999
2042,龙珠,山内重保,1,ドラゴンボールZ 危険なふたり!超戦士はねむれない,3/12/1994,2091.0,7.0,106.0,【映画版第13弾】,,,,,
2043,神笔,靳涤萍,1,神筆,,2092.0,7.0,229.0,《神笔》是由上海美术电影制片厂1955年制作的的木偶人动画片。作品于1980年获得第二次全国少年儿童文艺创作评奖一等奖。,,,,,
2044,阴阳大战记,菱田正和,52,陰陽大戦記,,2093.0,7.0,128.0,阴阳术是一种类似于中国道法配西洋魔法的法术。具有占卜凶吉和召唤式神的力量，是日本传统文化里不可缺少的重要组成部分。主人公太刀花陆是一个刚刚12岁的男孩子，对自己的命运一无所知，而且刚开始看起来完全没有气势可言。当他遇见式神白虎——虎源太的时候，形形色色的迷题和层出不穷的敌人接踵而来。,9/30/2004,,9,30,2004
2045,魔卡少女樱,浅香守生,22,カードキャプターさくら クリアカード編,,2094.0,7.0,1777.0,被梦的钥匙与透明的卡片所引导，小樱的全新故事开始！,1/7/2018,星期日,1,7,2018
2046,亚人,安藤裕章,13,亜人 第2クール,,2095.0,7.0,1752.0,高校生亜人・永井圭。下校時、交通事故に遭い、亜人であることが発覚。以降、警察、及び、亜人管理委員会から追われる身となる。,10/7/2016,星期五,10,7,2016
2047,仰望半月的夜空,福岛宏之,6,半分の月がのぼる空,,2096.0,7.0,891.0,男主角戎崎裕一在高中2年级的冬天突然因为甲型肝炎住院。在那里，经由谷崎亚希子的介绍，遇到了与自己同年，美丽但却相当任性的秋庭里香。裕一的无聊住院生活因里香的介入每日都发生着变化。有一天裕一知道了被里香任性所掩盖的某些事情。这是发生在医院朝夕相处的两人间的青春纯爱故事。,1/12/2006,,1,12,2006
2048,速写者,杉岛邦久,24,SPEED GRAPHER,,2097.0,7.0,541.0,经过了残酷的战争后，世界贫富分化加剧，日本这种腐朽和糜烂的资本主义国家自然不能例外，东京已经变成了充斥着欲望的极乐都市。已经年过30的杂贺辰已，是个落魄潦倒的自由摄影师。因为护照被夺走成为日本国内的黑人户口，粗野且对金钱和权力不屑一顾的他，一心只专注于摄影，力求拍出最震撼人心的瞬间。为了拍摄到更多的独家照片，杂贺前往了一个叫做六本木俱乐部的社交场所进行秘密取材。这是个只有少数人才能进入的神秘组织。而组织内秘密进行的某种仪式则会唤醒会员们的不同的潜在能力。杂贺潜入后遇见了被称为女神的少女天王洲神乐，并从她那裏获得了特殊能力“写杀”。利用这种能力，他可以收走被自己的摄影机所拍下的物件的灵魂，但也因此成为了俱乐部裏已经觉醒了特殊能力的人追杀的目标……,4/7/2005,,4,7,2005
2049,夏目友人帐,出合小都美,1,夏目友人帳 ニャンコ先生とはじめてのおつかい,,2098.0,7.0,695.0,散步中的猫咪老师遇到了一对迷路的双子兄妹，从而展开了一段奇妙的故事。,,,,,
2050,阿修罗,佐藤敬一,1,アシュラ,9/29/2012,2099.0,7.0,470.0,15世纪中叶的日本，洪水，干旱和饥荒已将首都京都变成了贫瘠的荒地。1459到1461的三年内，超过8万人死亡。这片荒芜的景象就是这个国家最大内战开始之时的情形。这段日本历史上的黑暗时期，牺牲者数目庞大，不忍卒记。此时，一个名叫阿修罗的男孩出生了，他一出生就是野兽。在婴儿时就被遗弃，阿修罗被迫学会了在野外生存的手段。渐渐地，他开始杀人。一个叫若狭的年轻女孩拯救了阿修罗丢失的灵魂。她用爱驯服了阿修罗野兽般的心，后教会他人性。然而当阿修罗努力融入乡村生活时，贫困的村民们都不愿意接受陌生人，他们报复他。虽然若狭教他善良，爱和同情，但嫉妒和偏见驱使着他。而若狭也……,,,,,
2051,网球并不可笑嘛,板垣伸,12,てーきゅう 9期,,2100.0,7.0,276.0,,7/12/2017,星期三,7,12,2017
2052,弃宝之岛,佐藤信介,1,ホッタラケの島 〜遥と魔法の鏡〜,8/22/2009,2101.0,7.0,146.0,小遥（绫濑遥役）是一名普通的高中生，幼年时失去了母亲（户田菜穗役），被父亲（大森南朋役）一手带大。,,,,,
2053,全部成为,神户守,11,すべてがFになる THE PERFECT INSIDER,,2102.0,7.0,1960.0,故事发生在一座孤岛的研究所中。从幼年时期就开始过着完全隔离生活的天才程序员真贺田四季被关押在那里。为了见上这位天才一面，那古野大学准教授犀川创平和学生西之园萌绘来到研究所，在那里，师生两人目击了一起离奇的杀人案。原本不会有人员出入的四季的房间里，却出现了身穿婚纱、双手双脚被切断的支离破碎的尸体。师生被卷入了不可思议的密室杀人事件……,10/8/2015,星期四,10,8,2015
2054,超剧场版,山口晋,1,超劇場版ケロロ軍曹3 ケロロ対ケロロ天空大決戦であります!,3/1/2008,2103.0,7.0,159.0,某个优闲的日子里，冬树与KERORO小队一起去参观印加帝国遗迹。他们在那里进入了一个迷宫，但Keroro粗心大意地误触了连串陷阱，大家只能赶快往前奔跑逃命。而冬树就在逃跑的同时，瞥见了一个伫立在迷宫之中，一动也不动的神秘少女。冬树就这样带着对少女的疑问回到了东京渐渐了遗忘这个事情。,,,,,
2055,神奇飞书, ,1,The Fantastic Flying Books of Mr. Morris Lessmore,1/30/2011,2104.0,6.9,68.0,在一个平静的小镇，矗立在街区中心的小旅馆，头戴礼帽的男子正坐阳台上阅读，他被书籍围在中央，如此自如。突然，晴朗的天空为滚滚乌云遮蔽，飓风来袭，狂风大作，房屋窗棂剧烈晃动，连书上的文字也随风飘散。人与牲畜、家具房屋相继被卷入空中，男子虽然仅仅勾住阳台的栏杆，可是还是随同旅馆一同飞向空中。不久，他们落在了一片荒芜而又有些奇怪的地方。青年四处游荡，寻找可以憩息的场所。这时，他看到一幢美丽的房屋，里面全部为书籍所充满。爱书的男子欣喜过望，他投入到这书的海洋，乐而忘返……,,,,,
2056,小绿和小蓝,王昕,72,小绿和小蓝,,2105.0,6.9,54.0,改编自连载于腾讯动漫平台的同名漫画，作品凭借着轻松搞笑的风格深受读者喜爱。故事围绕温和含蓄的“小绿”和单纯认真的“小蓝”展开，机器人篇还加入了新角色呆萌可爱的“机器人小绿”。故事暖萌戳心却富含人生哲理，跌宕起伏的剧情让你永远猜不到结局。,8/27/2018,星期一,8,27,2018
2057,不在他处,村上匡宏,1,どこかではないここ,,2106.0,7.0,392.0,43岁的家庭主妇真穗长久以来尽心操持着家中的一切，但是这个家早已不复当初的温暖。丈夫被公司裁员，却日日按时出门上下班；女儿日菜夜不归宿长达5天，全然不像父母透露几日来的去向；儿子周一也时常外出不归，来去无踪。夜幕降临，真穗不得休息，穿着子女淘汰下来的衣服前往便利店上班，思绪还时常在孩子的身上。困倦、疲惫、焦灼、失落，无论如何需要休息，但始终没有可以栖息的场所和权且喘息的时刻。如此努力经营自己和家人的人生，到头来反作徒劳。仿佛一个已经被亲人裁员的悲哀人生……,3/24/2013,,3,24,2013
2058,藏獒多吉,小岛正幸,1,藏獒多吉,7/5/2011,2107.0,7.0,164.0,动画电影《藏獒多吉》是根据2005年杨志军先生的畅销小说《藏獒》改编，由中影集团与日本MADHOUSE公司及慈文紫光数字影视有限公司历经四年多联手打造，将于2011年7月12日正式上映，敬请期待。,,,,,
2059,红白黑黄, ,12,RWBY Volume 3,,2108.0,7.0,703.0,"RoosterTeeth'saward-winninganimatedwebseriesRWBYisbackatNYCCwithRWBY:VOLUME3!JointhecastandcrewofRWBY,includingMilesLuna,KerryShawcross,GrayHaddock,LindsayJonesandBarbaraDunkelman,foranexclusivefirstlookatscenesfromthepremiereepisodeofRWBY:VOLUME3!WellalsoshareexcitingRWBYnews,hilariousbehind-the-scenesstories,takeQ&Afromtheaudienceandmore!",10/24/2015,星期六,10,24,2015
2060,超剧场版,近藤信宏,1,超劇場版ケロロ軍曹,3/11/2006,2109.0,7.0,176.0,某日，感情融洽的冬树与Keroro一起外出购买钢普拉。不料在回家的路上，误闯一间神秘小庙。冬树对这个古文明遗址感到兴奋不已的同时，Keroro却不小心打破了一个壶状物体。顿时萌生不祥预感的两人，匆促慌张地掉头跑回家。不久，Keroro和冬树脸上浮现“╳”印记。随着时间流逝，周遭的人们也开始在脸上浮现“╳”印记。这些有印记的人，仿佛拥有念力，能够随心所欲地让其他人也浮现“╳”印记。这项不可思议却很方便的能力深受人类喜爱，转眼间就扩散开来。,,,,,
2061,光之美少女全明星,小川孝治,1,映画 プリキュアオールスターズNewStage2 こころのともだち,3/16/2013,2110.0,7.0,129.0,有一天，精灵学校向各个被选中的光之美少女发出邀请信，诚邀她们参与“光之美少女派对”。当大家欢喜地前往会场之际，一个可疑的影子默默潜伏在她们身边，并趁著众人不为意时偷走所有变身器具！而在学校里等候的精灵，亦被突如其来的影子全力吞噬！为了守护大家，32位光之美少女将圪立于大地之上，全力应对是次的庞大危机！,,,,,
2062, ,桥本裕之,12,スロウスタート,,2111.0,7.0,1305.0,今年春天开始就要升入高中一年级的怕生女孩一之濑花名。,1/6/2018,星期六,1,6,2018
2063,狂野情人,日向,2,SEX PISTOLS,,2112.0,7.0,285.0,外号委员长的藤原白喜欢上了讨厌男人的斑目米国，即使被米国无意的话语所伤，藤原依然与他维持着虚假的友情。而另一方面，在看到委员长脖子上的吻痕后，米国开始做起了关于藤原的梦！？,,,,,
2064,卑鄙的我,皮艾尔,1,Despicable Me 2,,2113.0,7.0,729.0,自从与玛戈（米兰达·卡斯格拉夫MirandaCosgrove配音）、伊迪丝（达娜·盖伊DanaGaier配音）和阿格蕾丝（埃尔希·费舍ElsieFisher配音）三个可爱的小女孩实现宿命的邂逅，曾经的大坏蛋格鲁（史蒂夫·卡瑞尔SteveCarell配音）可真彻底转型了，他金盆洗手，转而化身为慈祥可亲的爸爸和做得一手烂口味布丁果冻的商人。当然凡事没有尽善尽美的，在此期间，憧憬大坏蛋传奇人生的老搭档纳法利欧博士（拉塞尔·布兰德RussellBrand配音）离他而去，另谋高就。某天，格鲁被身怀绝技却鲁莽的特工露西·王尔德（克里斯汀·韦格KristenWiig配音）绑架，原来露西所在的集团研制出可以改变生物基因的药物，可他们位于南极的实验室被神秘窃贼偷走，因此才委托有过坏蛋经验的格鲁做卧底。,,,,,
